Access to clean fuels and technologies for cooking (% of population),"Agriculture, forestry, and fishing, value added (% of GDP)",Carbon intensity of GDP (kg CO2e per 2021 PPP $),Energy use (kg of oil equivalent per capita),"Fertility rate, total (births per woman)",Fossil fuel energy consumption (% of total),GDP per capita (current US$),Individuals using the Internet (% of population),Land Surface Temperature,"Life expectancy at birth, total (years)","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Prevalence of overweight (% of adults),Prevalence of undernourishment (% of population),Rule of Law: Estimate,Scientific and technical journal articles
0.8456776631731628,-0.05082695177405115,0.6946686388685653,0.8401385809359415,-1.2605515502138367,1.0787806972500043,0.2453274809889123,1.4059920551411302,-1.1081574670355472,0.425384099717333,-0.6168730267836772,0.64121007403959,-1.0861833303227422,-0.8262826931298638,0.1615314404791859
0.8537860183434793,-1.0928468812551166,-0.07579984889554661,1.579931741945565,-0.7972725323820354,-0.7444543352906249,1.4319336734276935,1.5202804895096258,-2.079120993603227,1.2492140060098083,-2.469467635190905,0.6151717632138364,-1.0861833303227422,2.076412812535509,0.89489425310379
0.33485128744321735,0.15447981302811523,-0.43736732254861194,-0.6283693549985756,0.14240612808780842,0.3693240584750453,-0.4714271548246844,-0.9880331770056009,0.44978556073058035,0.20757236304670879,0.07596664392316002,0.11136072584111585,0.5205889262797689,-0.7063835483243617,-0.119962339429333
0.2267398851723294,0.17177012087643342,0.26851197898074924,0.1501784287658686,-1.1883355045117026,0.5323512067853051,0.2333325115746437,1.2917036207726351,-0.5439750486257675,0.7004597208541832,0.6202576651319226,0.9615418514075822,-0.8903032535583185,-0.27721836334307154,-0.29775815495658203
-1.8300795430313128,0.7491764471684718,-0.5751334086254769,-1.075533244090068,1.433875166043617,-1.7410118812668383,-1.449965623711638,-1.1845457905447636,0.8671803926786147,-1.7243171148797265,1.5314934568575096,-1.6556111576367667,1.45860769177454,-0.9224611426205617,-1.4164718406824401
0.8537860183434793,-1.5472188695692595,0.2920952898561532,0.9871507284649841,-1.4248882300735735,0.8165666777332804,1.3936353897694185,1.4091667338735887,-0.9181034733327315,1.5859715304659905,-0.9895958118909625,-1.244448063434751,-0.7617402659513245,1.565421195396848,1.6915937652693025
-1.200330624803391,-0.43290962760308094,-0.6246941782548093,-0.8092604876788898,1.3207204051128154,-0.8292140252306938,-0.17731345251723177,-0.9969222774564839,0.34985211912910547,-0.8100484319104261,0.4259894759749675,-1.275330711158319,1.4454710233378563,-1.0853166726390078,-1.0204496600693596
0.4591794000547387,0.20222278223694634,1.932777310743367,0.6292034637078647,-0.43772697571581304,1.2042971742676376,-0.7956862587028231,-1.1905776801364343,-0.964797451335002,-0.7238459560876055,-0.5098258976855167,-0.03396938109332269,0.10467535760561798,-1.1424755750047229,-0.6018104579548494
0.8537860183434793,-0.9932166712473508,-0.01890426356091031,0.977329702137406,-1.445770690560403,0.9420831547509143,1.1528221069350943,-0.30198510292138314,-0.29713656486668083,1.0791259588526865,0.20833795603474717,0.23913011152097685,-1.0861833303227422,0.716359836628708,1.3680944096632086
0.8537860183434793,-0.5511497268365617,-0.09968122556258611,0.7345433036602121,-0.8761444461526093,0.3336167848407181,0.7269076556013134,0.9107421728776507,-1.535354510693182,0.3841113991718618,-1.0418926557490393,0.7005532010378194,-1.0861833303227422,0.8722386915545643,0.31169046950267754
0.8537860183434793,-1.2559278270230254,-1.0264749550009804,1.3449940411798342,-1.2071091630172217,-0.6333650395393858,2.0331462416904427,1.9202900097993594,-2.6331701887968717,1.3661154663054969,-2.540113836595788,0.7968343968818847,-1.0861833303227422,1.7852861276004535,0.9788123345468238
-0.8111295766281945,1.2121741227623593,-0.5128053268910288,-0.8311678717964738,-0.2921781620213032,-1.3017042117051196,-0.8807079029288252,0.21548753046930394,-0.19035865953333878,-0.23809102974478555,0.7926719878499591,-0.882939422435335,-0.04606896632023412,-0.45691758037076924,0.22850806843286767
-0.1678667331164113,0.9036608999296784,0.6017313952955076,-0.5842844632332778,-0.18429459101118975,0.4061133707043516,-0.554297898161017,-0.28611170925909213,0.9439216732416875,0.030056592676395818,1.7710806540395445,-1.0809516931335075,0.7045968797133046,-0.036722406222808326,1.7584037756506348
0.30782343687549535,0.17656136558148774,-0.35522086745801906,-0.6352364998714498,0.17675935435837065,0.40322793445107274,-0.4385886712091437,-1.0766067136411848,0.42318718451204496,0.11989342848120663,0.15655411489415855,0.0617062726385164,0.44367386306704926,-0.716350227028061,-0.1375542003535785
-1.8273767579745408,1.3125342640319475,-1.8256616564040393,-1.1301922814705743,1.7413732784134381,-2.080050641027113,-1.748675584373264,-1.1423225634030696,0.6372234957527292,-1.6313002140906756,0.6112854831587232,-1.8845060760585077,1.1337081493094814,-0.2940620503523233,-0.5934987533892921
-1.0949220075892752,1.2111565141452527,0.33103432976665764,-1.034179213641684,1.3270236392781851,-0.15402194196342228,-1.2062805638592733,-1.027081725414837,0.9968408031248914,-0.838669016768595,1.7531140160898488,-1.0107088081151956,1.1086039541070514,-0.9608328556298038,0.2143562688672035
0.5672908023256266,-0.8819190666154848,1.730788730636493,0.5155463264617093,-0.07071580123844455,1.053893809565473,0.2144200749205853,1.1742405076716815,0.3967810085231092,-0.5709756893451621,0.22660202684996908,0.6496876636107656,0.3453798176206783,0.0709177237771437,1.0387200658142237
0.8537860183434793,-0.25646096038085753,0.43775646895222703,0.4766296194186876,-1.1329744357349174,0.6874434053990479,0.37714191615567516,-0.32420785404859054,-0.5710112142561697,0.23674945927712057,-0.08378688124133332,0.33298913891613496,-1.0861833303227422,-0.07509411923205049,0.6050402159785266
0.8537860183434793,-2.0408544424455592,-0.2244177986070282,1.7806667801226095,-0.9582493581244377,0.7390205784264092,2.0924826684578735,1.7552067157115328,-1.0165313464690062,1.2855008189549861,-1.1427965741023827,0.4486476823514588,-1.0861833303227422,1.8318305171467293,-0.09272961395693691
0.8402720930596184,0.05823207423484675,0.3410937659120815,-0.2716787058106707,-0.11014086435336681,0.8652584145073627,-0.0418109842168933,0.018657449056895453,0.8972383730299507,0.4531188093298931,0.14655065938323417,0.46923611416717115,-0.5409956805668831,-0.16200355752830803,0.4956970832922313
-1.0192440259996536,1.0458563945468198,1.1922937993238785,-1.072679857951197,0.9877112294542238,-0.8717742099665581,-1.7601119260981746,-1.111528179698225,0.8705225411155477,-2.5015022822783504,-0.09606637891428413,-1.0179753134619174,1.3913791312712853,-1.7552768151016722,-0.7907061895371124
0.8537860183434793,-1.793777063820596,2.216451007177895,2.3970060929075636,-0.84738807410911,1.2897782232710264,0.7424622487198123,0.1837407431447219,0.24609602851669715,0.10478811980606055,0.045914629462142725,0.6496876636107656,0.45514277219184973,-0.176654575222746,-0.5943593181186642
-1.721968140760425,1.8917910186837277,-1.937552486280672,-1.7835616306189208,1.7752841021663557,-1.7197317888989059,-1.132025580905538,-1.0385105688516865,1.631368505568277,-2.1440856927995444,1.7274076111809824,-1.5756795988228256,1.3631643611084272,-1.3728553532407313,-1.765478816915995
0.8537860183434793,-0.9585706319874284,0.9738209901481673,1.471126334998119,-0.662869255811217,1.0445161417423168,1.621172496519411,1.634568923878121,1.2243204526470435,1.3932595924209834,-1.896182137720006,1.1123218373520618,-1.0861833303227422,1.699373357174566,1.4674443646100843
0.8537860183434793,-1.6898111457544858,2.063100679501992,2.164790919711826,-0.9683285296182116,1.2915816209293256,0.9728816517794394,1.4599615935929198,0.20642803668536083,0.3236447349715076,0.3591183812235045,0.8083396970141947,0.7813037909901728,-0.13778452827831883,-0.505360008166436
-0.5895012019728741,0.05426739525332984,-0.6957164973019313,-0.9972111949686991,1.6311754927245923,-0.6831388149084476,0.04021065176656379,-0.5432606865882067,0.6169036603677941,-1.145431713998419,0.1577723068289458,-0.9973868816462051,0.8097113778137457,-1.04116428598162,-1.3035744474641793
0.6916189149371474,-0.021306323849024315,0.2281960251301843,-0.3070350623569388,0.1940671465383875,0.8775215185837983,0.11805493867717542,-0.1083297002414327,0.3171780800971027,0.5683961650086311,-0.09074364704290133,0.9318702879084675,0.3453798176206783,-1.0301012726205139,-0.5314124900069042
0.6862133448236031,-0.43268777396795643,-0.6548956006625285,-0.43621324508901527,-0.5990663462921133,-0.3116388972987842,0.049180670496448135,0.8567726344258612,0.7237990213970029,0.1689572882380671,0.127845560257846,1.3230504924069981,0.15526384529064496,-0.7094732187225085,-1.1207598645381274
0.43755711960056076,0.5007069958995907,0.3319511857335177,-0.3941612149668355,0.4075635550871808,0.8151239596066412,-0.23389258401752114,0.1678673494824309,0.44981759410218025,-0.334515143016952,0.34267928647318385,0.9694138988665306,0.9299888086324486,-1.2106974907315444,-0.9128970550335779
-1.1003275777028194,-0.05536202678618511,-0.37969812869391845,-0.7604253209554009,1.2822338226211767,-0.7444543352906249,-0.5376388436800474,-0.9648580222586561,0.3866371075164418,-0.7462199847267303,0.4521693711972804,-1.2626143268015557,1.4454710233378563,-1.1154160423241795,-0.9878176850373935
0.8537860183434793,-0.946737490410363,1.2064718106405572,1.28239848175691,-1.80292642029095,0.581042943559387,0.999278890181389,1.2567821547155946,-0.8780083698800616,0.9298219078425695,0.16064144627395627,-0.9017112279143665,-1.0861833303227422,0.8654613500360488,1.321802394545137
-0.36787282731755405,-1.1415877903455103,-0.22684041572444694,-0.055025907059772665,0.6429361364254588,-0.0973952554928231,0.10567787319355905,-1.055018898260469,1.1241841330254358,-1.5612252106879358,-0.06133237465852699,-0.6001512560254065,1.2576905636658744,0.5733379972306235,-0.7166649225059014
-1.8219711878609963,1.8268504609609189,-1.0297875913523569,-1.2026924744980991,1.7361445199219796,-2.107822964964923,-2.4916138496437084,-1.2192767758778564,1.1440875345795707,-1.9993927360165769,0.41216101553109175,-2.3453236234631234,1.663162082474245,-0.8012663295835787,-0.5919694784635375
-0.8273462869688277,0.38111130883713146,-1.0985337155107051,-0.4766468300309426,0.6575595309311956,-1.1220858049385058,-0.20683639643564,-0.5972302250399961,0.47019081843978183,0.04504832760210418,0.5068077927015919,0.7066086221600877,0.9956199110118582,-1.0603999758797595,-1.0070913035417062
0.8483804482299349,0.1839886676869431,0.42129359470723055,-0.23091532730964404,0.017932111786839355,0.870307927950601,-0.03611215325598979,0.24405963906142794,0.9374616099690206,0.4886673929037308,0.2470038307138468,0.560672973113422,-0.721838572860919,-0.03831707481540021,0.5698198373807538
-0.7976156513443334,0.7184818125910646,-0.8906800384852155,-0.5445212906586719,1.2223962767993195,-0.9377785642603137,-0.6885725485478706,-1.115020326303929,0.36324206845790646,-0.300556591935236,0.8419722842006842,0.11983831541229147,1.1769953115239817,-0.9573445180835091,-1.4494368485590405
0.6078325781772095,0.010722929840471634,0.07991322860540796,0.19025048027999308,-0.3457904707573289,0.424147347287345,0.050348968778116954,1.2028126162638055,-0.8847033445444621,0.13102365592605017,-0.5201757341415749,1.2570464021742738,-0.15441074280249067,0.17417251514746807,-0.15094608039146054
-1.1084359328731361,0.9520079066316797,-1.1378077821138028,-1.148997721626664,1.285863632660279,-1.4145969051146585,-0.7357354777746385,0.08532570243851778,0.3366650478204377,-1.0002844622177027,1.0624171303242733,-0.3506679057879533,-0.005992895021018159,-1.1335553975649122,0.04710667825008707
0.7510801861861359,0.5349250041292707,0.462577839624037,-0.8705881789750236,0.28971921044692445,0.7999754192769267,-0.2724178765302207,0.08850038117097579,0.7970486644556756,-0.0031069421592609878,0.3723112656227212,0.1955310794406449,-0.225772349645057,-0.2316706416671659,0.1499276761044517
0.01592265074409807,-1.0962397725653306,2.051817546741197,0.6976205217864025,0.22723145173558776,1.0070054704496902,0.16787594704355904,-0.9810488837941929,0.4500311499128472,-1.8468631905224442,0.06286833057755911,0.4577308140348616,-0.6459733130992084,0.21094955956411832,0.6626471231811477
-1.2327640454846573,0.9334809211482077,-1.0917558993566827,-1.1061782826280109,1.3746430239296583,-1.3092784818699772,-0.7991183216338863,-0.6416757272944109,0.2565922966109645,-1.22595550234938,1.5262035028056493,-0.4826760862534017,-0.2507527021379694,-0.9647198603242465,-0.1879877140260887
0.8537860183434793,-2.0001399467686243,0.28552275207632544,1.9922822259153137,-0.7972725323820354,0.9467719886624925,1.9155753922522003,1.0790001456979355,-1.0431617560591417,1.000180845618903,-0.892650867315936,0.41594840829121016,-1.0861833303227422,1.711433038406042,-0.6015241180400361
0.8537860183434793,-1.492781192952822,0.3163000463030416,1.6691484370168372,-0.7872468504710358,0.6228817692319321,1.8178900118490067,1.7044118559922017,-0.5514815353707014,0.7896491862872015,-1.6039767791654091,1.7021198546609926,-1.0861833303227422,1.3948913227765536,2.171030249777673
0.8537860183434793,-1.5177742920141735,0.3190720111948924,0.9406075848421667,-1.363363545291191,0.8955554951667918,1.3925805886060683,1.6409182813430374,-0.9112803651819309,1.5989643674016043,-0.9749236419303245,-1.2607977004648752,-0.8903032535583185,1.496850445915397,1.6713976285559975
-1.7544015614416915,1.769474232247396,-1.1309404079583043,-1.5172290158742099,0.9926543613941419,-1.5765420148299387,-1.8549371815053306,-1.2211498363300068,0.5636214856064562,-1.248215957239067,0.5495965396247088,-2.15700002656058,1.3736154783610761,-1.0501342968149494,-1.7144682220992826
0.7699996815835414,0.17759936942424534,1.4081589240605628,0.8500584734713564,-1.5268914258692547,1.0776986586550246,-0.27104148574953113,-0.7658850327018382,-1.4351968354905071,-0.18514294775717205,-0.01445452482887994,0.43411467165801526,-1.0861833303227422,-1.12169504990751,0.11845412286480565
0.8537860183434793,-1.3028951386241696,1.0325656703149595,1.2759528585759765,-1.0263948259859244,0.5460570289883799,0.9503505670284002,0.9615370325969818,-1.2783187369747608,0.7885475209176614,-0.08709741588166346,0.6605874216308485,-1.0861833303227422,0.958051795193415,0.9355316526817805
0.2537677357400514,1.156582850702856,1.5495593958385385,0.158699763638348,0.797316771548301,1.2356762935220462,-0.3988190781482143,1.4409135211981707,0.6105290194193936,0.1891734156378865,0.4136454431987237,1.098394368770845,-1.0861833303227422,-0.8192063512502372,0.3016605859702943
-1.8246739729177683,1.88902325610375,-1.8256616564040393,-2.3504310781085413,1.9437726677521436,-1.8062948764972742,-1.805731290048601,-1.2156258953355297,1.511147261953467,-1.949079565015906,2.4330034329762666,-1.9577766716379537,1.1296009068124488,-0.688742527018814,-1.4911648639894757
0.8537860183434793,-1.1708406171960821,-0.30451034968933594,0.8575057405931588,-1.1883355045117026,0.7346924240464906,1.3664477589636554,0.5043832951230005,-0.3506643288102853,1.3295447189867247,-0.0504283268841898,0.3051342017537008,-1.0861833303227422,0.512042923202873,1.4899896738100797
0.09970898750403605,0.772172671160151,0.5389394859135752,-0.46744808997178094,-0.21761477675947496,0.23587263176089432,-0.40719179981958276,0.07897634497360127,0.3633274907821733,0.3866781659091418,-0.1312191541040545,-2.0080366669527807,0.3583478404206603,-0.3287460922411967,0.2577179997316431
0.8537860183434793,-0.8546471926122259,-1.1758603734052882,-0.13449426101113096,-0.14948285021548807,0.42559006541398464,0.7802397552960418,1.2218606886585546,0.349766696804839,0.7408011166542707,-1.2474702658134602,1.5991776955824317,-0.17762555593575102,-0.23824864961160738,-0.4653737046297894
0.8051358873215799,-0.36023142210827097,0.9387736934576137,-0.08716635256764267,1.2005697015392964,1.1714753368865898,0.18622304077648913,-0.8543792023691105,1.277527882874648,-0.0911265979730747,0.970924761602335,1.473830478351478,0.9798584103468277,-1.4137187359258985,-0.0732608774362842
0.8537860183434793,-0.5655185686370205,0.40906018329662813,0.634418891086304,-1.2071091630172217,0.554352658216557,0.3636691882141653,-0.49881518433379174,-0.7045263070849809,0.4693484981244659,0.16761419141309758,0.4746859931772124,-0.5748948585218225,-0.015593047370965897,0.33229249389651144
0.7510801861861359,0.21696639482434893,1.5168215676548218,0.8440962670098328,-1.5685336112290353,1.1065530211878138,-0.45258917281874883,-0.8234260847276431,-1.3885135352787699,-0.17322906144121178,0.0437406118476318,0.41170961350562235,-0.6832741600247834,-1.1542860892686064,0.10297778453694383
0.8537860183434793,-0.7370086713912938,1.6266308484263943,1.2095885529338775,-1.7594685517684951,0.9117860740914854,0.1663095562590293,-0.9121583552998498,-0.687698109204446,0.5095990349250024,-0.1258418316147002,0.5709671890212782,-1.0861833303227422,0.6353307387676329,0.6292621424628445
0.8537860183434793,-1.4860511126961842,0.47780053983539456,1.0446308961737039,-1.1697231861030275,0.9756263511952822,1.3731254390422107,1.6885384623299107,-1.018154370630073,1.5466977279106138,-0.9348725178310964,-1.3056078167696603,-0.9843625834675223,1.5546571823968527,1.6701943313479235
0.5024239609630936,-0.21706572876394428,-0.5681313447548221,-0.5516483476735514,-0.3640390562925446,-0.42813838602492144,-0.12436714246134793,-0.30198510292138314,0.8170588439151436,0.04845554008521971,0.06591441805998435,1.1746926749114253,0.39604354559110216,-0.7252205710743533,-1.3731016361562876
-1.4868258408212438,-0.13651202391110762,-0.9352301216747152,-0.5565815963934543,1.321984767893961,-1.8055735174339544,-0.8880617776780119,-0.8956500258910672,0.7769744182530071,-1.062182155660966,0.3170983313639417,-1.1772328889775732,1.503766636710091,-0.28100570125047725,-0.6520945914698476
0.66999663448297,-0.3226501898678509,-1.1550450631467137,-0.14999106592908945,-0.5092901532311821,-0.5785417507270859,0.5025273300372357,0.2853304625833845,0.40336920528217657,1.0725500387602733,-0.36491640846218626,1.0457122050071113,-0.8030591448143488,0.5573913113047048,-0.4377555660445199
0.24836216562650693,1.1896090317803403,0.2836404997990549,-1.3534553091096504,0.8306651606779859,-0.4685344935708265,-1.061595444320502,-0.6194529761672035,-1.2584046576300927,-0.09271663046519474,1.2989313659760309,0.501329846115193,1.0059042252859813,-1.041363619555694,-1.11351127025792
-1.0030273156590206,0.82084706642905,0.047152237630340155,-1.4383023906646846,1.0544018579892167,-0.1879258179394497,-0.7177135532651594,0.5964489783642883,1.4445498823970615,-0.4103824076409891,1.9660326247623707,-0.8865726751086959,-0.3296435150446595,-0.36701813846340187,-0.32139689440400704
0.5348573816443601,0.01266276843078545,0.6997879950847852,0.8850627361137489,-0.6102512791787461,1.1729180550132297,0.5517650194754332,1.4504375573955453,0.45677951352991425,0.6154156972756238,-0.37681839951023044,0.4898245459828831,-1.0861833303227422,0.5202155997399064,1.131625367934621
-1.624667878716626,1.3527037670773774,-1.9550748690165687,-1.1874559305273773,0.9854564929623607,-1.8953827208172613,-1.0486819051965666,-0.2321421708073027,0.3232110317484365,-0.33542373301244893,0.776207227014715,-1.4854538241010282,1.4858363725667207,0.17746151911968877,-0.38969236613644753
-0.6732875387328123,0.13089397963436564,-0.2746088450038219,-0.5455915558433211,0.9188186290281264,-0.09847729408780274,0.08747176639608846,-0.752789482930448,1.204288917606509,-1.2686592321377594,-0.07431348318542981,-0.6800828148393474,1.2576905636658744,0.23606558989744045,-0.9155942982569326
0.740269045959047,0.703816194090573,0.3923166362796115,-0.42305491982560295,0.7183631162200294,1.0621894387936501,-0.9645786449771129,-0.8162830575796121,1.2842869242822483,-0.2414982422279011,1.8260175565886565,1.3406112136615758,-0.005992895021018159,0.029057673221606895,0.48751881720421053
-1.8246739729177683,1.7113848106395404,0.3190720111948924,-1.4290525199096462,1.6794328888044547,-0.4573534280893705,-1.2137586303552785,-1.204895481219821,1.044057992863296,-2.4831033348695275,1.780824163852626,-1.3098466115552483,0.39604354559110216,-1.4772064792684627,0.1133152700914465
-0.16516394805963924,-0.8986274756736566,2.0817143997270877,0.6563389637290817,0.05806288720318131,0.9446079114725336,-0.09765775091274016,-1.0000969561889421,0.7436276784174043,-1.8440238467865149,0.09126491433626978,0.34025564426285676,-0.6098679043020999,0.06772838659195994,0.5581571275854786
-1.8273767579745408,1.3416032915719949,-1.3347979115533357,-1.0475444897772708,1.5680702326444607,-1.9173841722485132,-1.5227508277302075,-1.1877204692772219,0.8772709047326152,-1.4544658862169866,-0.04738937061849481,-1.5175475560490501,1.4203751266706002,-0.2550923366208592,-0.5757702279214936
0.8537860183434793,-0.7689903370715533,0.13469846863874815,0.7030006013814128,-0.9582493581244377,0.7191832041851166,0.587010971367314,-0.7019946232111168,0.08303548928215039,0.662503373792278,-0.8215054085341937,0.47589707740166626,-1.0861833303227422,1.226454452684036,0.4568902637468223
-1.4165534293451667,0.28181466614762213,-1.48480100111997,-0.6424666509645038,1.5153105917304688,-1.9458778552496427,-0.7822532286352117,-1.127401573360516,0.6969764115772673,-1.5429398370285496,0.26526812689399604,-1.4327716603372942,1.6697731438412549,-0.46449225618558065,-0.9338880533234468
0.6781049896532865,-0.3882452470762617,-1.1343721332372698,-0.10854582914653153,-0.607448740821496,-0.5871980594869227,0.5447373444127346,0.23771028159651145,0.4300530038249788,1.1025335086116883,-0.30973642193513773,1.083861358077401,-0.8903032535583185,0.592274686767652,-0.4856941059733064
0.30782343687549535,0.17270324861497832,0.3520027970022482,0.5197431800616188,-1.2260462383919999,0.5139565506706517,0.14094930252495638,0.2853304625833845,0.8172083329826103,0.7141112855365335,0.585118479876165,-0.2876915261163633,0.23353688291599242,0.0021476407216187874,0.841508388917009
-0.8246435019120555,0.3065223881656346,-0.4122943527247795,-0.542670070305924,0.9023376830814586,-0.15005446711516376,-0.10502497957121357,-1.0829560711061013,1.0040162783632927,-1.9646391686887998,-0.16752546428547885,-0.9126109859344493,1.2478346046063555,0.22599924440670421,-1.289922723696759
0.15646747369625244,0.2587918625030453,0.1172920149735124,-0.05393385462876858,-0.3301295175354201,0.24488962005239098,0.0003049665570289603,0.15199395582013986,-0.9646586400580686,0.28889116764373074,0.02553639323984691,0.9046208928582601,0.2629382650251915,0.03513734723086324,-0.27926319221586404
-0.7570738754927505,0.6669548011698131,0.006253637861951787,-1.0273298602095742,0.8249135072956179,-0.25356949270154555,-0.8982178439642942,-1.0512092837815192,0.45679019132044757,-0.23377522726617309,0.5579351028751302,-1.289863721851763,0.9124363778330573,-0.3021350601023197,-0.289701055613506
-1.746293206271375,1.0183581183504888,-1.6419499199066592,-1.2266404917273466,1.7509968343706879,-2.1853690642717947,-1.5592444465566142,-1.127401573360516,0.3899472225817753,-1.3907510127827285,0.3670862212702278,-1.6416836890555497,1.475556431191879,-1.4278714196851514,-0.9415715989492289
0.8510832332867073,-0.648143189447895,0.9375475660020866,-0.202014280211315,0.8254376123142216,1.2097073672425358,-0.058359609281637304,0.09167505990343405,1.0841103851538323,0.43165337068626525,0.7136858285413799,1.5604230003999147,0.06927108320702226,0.404303126415884,0.13603598547898102
