Access to clean fuels and technologies for cooking (% of population),"Agriculture, forestry, and fishing, value added (% of GDP)",Carbon intensity of GDP (kg CO2e per 2021 PPP $),Energy use (kg of oil equivalent per capita),"Fertility rate, total (births per woman)",Fossil fuel energy consumption (% of total),GDP per capita (current US$),Individuals using the Internet (% of population),Land Surface Temperature,"Life expectancy at birth, total (years)","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Prevalence of overweight (% of adults),Prevalence of undernourishment (% of population),Rule of Law: Estimate,Scientific and technical journal articles
-0.6834789896400816,-0.22407616831709523,-0.36912980827967495,-1.0032600784555583,1.7360023246429905,-1.2149336941975706,-1.040802584549473,-1.0946433856590747,0.618060911430619,-2.4927922987550257,0.1015909631755515,-1.2950838755335352,1.8984981877411216,-1.5843452796295967,-1.5465963839458214
-0.6674223376251527,-0.1666301884371252,-0.27500538228240606,-0.9637280944958417,1.7300990813179362,-1.062818239057527,-0.9616376133687845,-1.09122332579335,0.6180396267071309,-2.229930837306707,0.11388774109836565,-1.255324116602314,1.859298367638815,-1.4350763764792918,-1.9420589655271094
-0.6754506636326173,-0.15845636492633497,-0.41577501077834145,-0.9933347944703855,1.7241396538160039,-1.0862752952239823,-0.7990243243128694,-1.0880402997797047,0.5914124376233547,-2.128442090459127,0.12334694585353362,-1.2167512161466516,1.8240748017742794,-1.4727905940305654,-1.7482530679185602
-0.6513656856102238,-0.359349248094006,-0.8340216311831133,-1.0964810172942134,1.7174116534299357,-1.281750763277777,-0.5238233464806624,-1.0651834640434243,0.6446029616204416,-2.015514832917123,0.12772915427166803,-1.1787717449287682,1.7933051568029192,-1.4171124991719743,-1.735887266993699
-0.6406612509336046,-0.33550505693237254,-0.9318844449086782,-1.0191098044947737,1.7098912769368109,-1.0645952887671069,-0.3183946739083857,-1.0529931516507414,0.5914017952616106,-1.9218760443892444,0.12841570909835487,-1.141979132186444,1.76127360453861,-1.2647669098530125,-1.6466432061981182
-0.6406612509336046,-0.3263447293600747,-1.0567698025407126,-0.962208096126822,1.7013689714058173,-0.8943539265893476,-0.19863904398407944,-1.0462207558770287,0.5914762917938197,-1.7833803511773532,0.12851376629117875,-1.106966807157458,1.7240553638934388,-1.328087096162783,-1.7311964893705847
-0.6246045989186757,-0.40725929066569977,-1.0457631375968375,-0.9053475195734964,1.6918061765188641,-0.7571656890097752,-0.02409701709911254,-1.039448360103316,0.6181247656010835,-1.662154566268807,0.12837045007209974,-1.0731413406040309,1.6819485237200194,-1.3315607740951372,-1.6701648973796608
-0.6165762729112113,-0.10235346542564949,-0.9168361206691815,-0.8360036425532569,1.6805934910375262,-0.589412196425428,-0.19955732614148394,-1.0259035685558904,0.604726032165243,-1.556292271214535,0.12834782011833962,-1.0416895910017214,1.4973212004238428,-1.190330954159709,-1.609875191777283
-0.6005196208962824,-0.1694613628725821,-0.8692136030655918,-0.8726285486688606,1.668032752633235,-0.6295735198619349,-0.10991403060745668,-1.0089725791216084,0.6445816768969534,-1.4422435910554314,0.12880790478055498,-1.0120181291127501,1.236046505994491,-1.2267549484789655,-1.5844892627577738
-0.5951674035579729,-0.22305967805683283,-0.8618451218715611,-0.8748426199700293,1.653658773368258,-0.6018515443924877,0.052551229043989296,-0.9446348192713374,0.5914337223468433,-1.3468105263401922,0.1408175529007622,-0.9841269549371173,0.8681454847319506,-1.230824114056866,-1.5073125153417937
-0.5710824255355795,-0.1869260654719807,-0.9168361206691815,-0.783782943402854,1.6375613373896127,-0.43942920093688015,0.11553785156141964,-0.8430488826656461,0.6579697679710503,-1.2545174449528351,0.1514650964339295,-0.9568292099992638,0.8107310419120314,-1.2583157936929263,-1.4342394230962017
-0.5643921538626925,-0.1192987385794891,-0.7749222634127638,-0.8216457276387883,1.620039216258301,-0.44866985942669585,0.1119200734711883,-0.6635803946622583,0.684596957054826,-1.1660372004636184,0.1557920911458551,-0.9307183235369693,0.7696538032726092,-1.244520329904434,-1.3883951848734986
-0.5469974475131862,0.027313037020982908,-0.7254692135785864,-0.9613509835444839,1.6014204212968914,-0.6658253339373661,0.10524622917933726,-0.3791397721663227,0.6313745059725069,-1.088546897621985,0.11118545708882926,-0.904014007836895,0.7554154107575346,-1.0302440254486436,-1.2376844218010032
-0.5282646868291027,0.21995132011376456,-0.6305887833352917,-0.8106552315741016,1.5820700126182006,-0.3729675417985901,-0.18362332389487934,-0.3588225848451844,0.6579271985240736,-1.0161029965573032,0.18987320087980328,-0.8767162628990417,0.8239068561936507,-0.9862771876191321,-1.2675339128144076
-0.5148841434833287,0.297454949267582,-0.678289353358782,-0.9255109656992833,1.5626206964876226,-0.5552928420014929,-0.5623944419664342,-0.31818821020290794,0.6712833625129382,-0.9513969115506139,0.2028221645472724,-0.8494185179611882,0.8802788386014408,-0.959777987392316,-1.2013159435824616
-0.5015036001375546,0.31697540072026986,-0.8500959519890844,-0.9395396979912124,1.5430872405146563,-0.5709308794457966,-0.3652130503280086,-0.22337466937092942,0.6979105515967139,-0.894989353910467,0.11222119295410238,-0.8209339145477758,0.8980822036540781,-0.9955072461251019,-1.0485127804930316
-0.49347527413009007,0.160344842021824,-0.9228458773063692,-1.0635714033430324,1.524194579542041,-0.8296693171606375,-0.33840956761336605,-0.12178873276523816,0.6713046472364264,-0.8389182230554502,0.13534907212335992,-0.7924493111343635,0.9267478408177601,-0.9568997971055083,-1.2993455466768653
0.7669719090418256,-0.43154962337274005,-0.06558084911401618,0.34589325930907305,0.22678764944507823,0.8816295531648553,0.378226162658266,-0.8653977887188983,-0.12019972275863967,0.4269436271274091,-0.4723447993364044,0.5053804318892363,-1.3369351359300006,-0.17611624585321403,0.6116134161293112
0.7776763437184446,-0.4535399679343065,-0.057100151091012755,0.26874943448997884,0.176349642046088,0.7888675583247818,0.3350195149043268,-0.7726159666190334,0.1194130519101099,0.4543063389846573,-0.4981827450651975,0.549887624722693,-0.9303304271932978,-0.44741049237007513,0.621962456392621
0.7910568870642186,0.33657485009584887,0.04510066362310247,0.24645738686939567,0.14346451647365518,0.7956203472211856,-0.33039955535333765,-0.7346905502862422,0.012978792107215656,0.4720248163348427,-0.5263953576391212,0.5938013883183706,-0.6266309449828269,-0.7187047388869362,0.6476669072796636
0.801761321740838,0.3489795957402726,0.048119959275444914,0.31310209315494203,0.10623312687866122,0.805927235536749,-0.16227205925721416,-0.7008285714176784,0.09258365795319608,0.47146410502629305,-0.5572228869060878,0.6365282934384889,-0.44288861411122304,-0.734584409434841,0.6323549881262269
0.815141865086612,0.1308778589731466,0.07608514773160521,0.40202926992804766,0.08725849317261355,0.8784308636876113,-0.002403828614653659,-0.561994458056567,0.03935056450913283,0.5347123406307512,-0.5909631366976723,0.6798486277963868,-0.5618828561000023,-0.7249573591651737,0.6417362693793199
0.8204940824249217,0.07818466705954025,-0.02768279434134183,0.3859956554204422,0.08361659838921223,0.8613711864756436,0.11318961968730527,-0.5044290939800086,0.09265815448540471,0.5750835548463633,-0.6279331806871676,0.7225755329165052,-0.6604760899263327,-0.5171321708694697,0.6626917548212539
0.8311985171015408,-0.05671940946663428,-0.06451890840114341,0.4257856510945057,0.05972504151560018,0.8723888946750393,0.2083491316427791,-0.3960707616006046,0.15965182166460876,0.5804663834084451,-0.6784977433753464,0.7647090087988443,-0.7685447429611915,-0.5359892796451066,0.7096957025444227
0.8392268431090055,0.01468126233257397,-0.10524822563984568,0.45886637661693586,0.031676962587034244,0.9079298888666384,0.33895770827567456,-0.22676086725778585,0.03945698812657373,0.524843821600269,-0.744447168060338,0.8080293431567425,-0.8069508711401907,-0.5603050251715859,0.7165436792869299
0.8472551691164699,-0.003342932002992467,-0.11392198742908444,0.4814246586185161,0.08907610011007053,0.9253449760205222,0.4797494425508779,-0.1522645137469455,0.2524106466263153,0.5971755804032401,-0.8120140115700687,0.8513496775146402,-0.8069508711401907,-0.6577665031593515,0.7490216156295088
0.8552834951239342,-0.32075799536860994,-0.15338767905646092,0.3918337345391301,0.05972504151560018,0.8613711864756436,0.42005935023803803,0.04752116157758061,0.2523361500941063,0.6138847773980353,-0.8654247614852241,0.8952634411103177,-0.7313737205516488,-0.6526056102312825,0.7809122474617546
0.8579596037930889,-0.02904985128675009,-0.19470115345383615,0.4483788189429572,0.06987965259153081,0.8755875841522834,0.5677012871207135,0.4200029291317819,0.11929598593092453,0.6254354303541697,-0.8872561765329443,0.9403640631815537,-0.6604760899263327,-0.556930595180156,0.7977639559654199
0.8633118211313986,-0.04776829428630396,-0.22305531836129477,0.46896651073988344,0.05322703881062848,0.8880269321193428,0.7041299369439988,0.6231748023431645,0.14592317501470023,0.6725351802723825,-0.8462866045953298,0.9860581144905696,-0.6604760899263327,-0.5221938158566143,0.820178444330205
0.8659879298005536,-0.23359488643295043,-0.16892933064475554,0.48561687318006824,-0.03191170489190344,0.9107731684019662,0.7163190831372475,0.7857123009122704,0.11930662829266861,0.6391167862827938,-0.964952674338545,1.032939024275144,-0.7313737205516488,-0.5816433324703328,0.8282919565934548
0.8713401471388629,-0.18958331625371866,-0.17004364499988808,0.5012643643773369,-0.0017153746299587208,0.8951351309576627,0.7170052044606134,0.9245464142733818,0.1724971522897555,0.6421446273489633,-0.7790653682705745,1.0798199340597185,-0.8466640503233611,-0.6146928967981597,0.834592676699692
0.874016255808018,-0.08889051846718664,-0.1544941701568967,0.49273395054915153,0.046700840199735416,0.8940689011319147,0.6800433932165721,1.087083912842488,0.0661267466573262,0.6913750802396689,-0.8843133412351207,1.126700843844293,-0.9744607414291248,-0.8234113165621835,0.8511744719679929
0.874016255808018,-0.34176067142914784,-0.14676040406037416,0.496845426095354,0.012685284487912526,0.8826957829906033,0.7512232793472781,1.1988284431087481,0.06606289248686127,0.7286063111273993,-0.7967073891913528,1.1741751828666467,-0.9744607414291248,-0.7062987462713856,0.8538233662536253
0.8766923644771726,-0.15633264966778557,-0.12809127160761208,0.48166083046426933,-0.09514760065467845,0.8716780747912075,0.7039132005424814,1.3004143797144394,-0.00023902117897501362,0.6730958915809337,-0.8422255033380168,1.2216495218890007,-0.8877623063036599,-0.2811205673512345,0.8623927291702579
0.8766923644771726,-0.32826068510173056,-0.20147354269787113,0.47392419719205836,-0.1717252983148763,0.863148236185224,0.7896775271672298,1.4121589099806997,0.06610546193383764,0.7222142022099287,-0.8818003742251287,1.2691238609113544,-0.7313737205516488,-0.1988440243249028,0.870104595120761
0.8766923644771726,-0.4596791709082877,-0.17004364499988808,0.4380870331619785,-0.2839919512083982,0.8471547887990043,0.6544919394318175,1.5272896381338168,0.11927470120743634,0.7476704956181052,-0.8533107192263508,1.3160047706959292,-0.6953713399250856,-0.18097939495850987,0.8871605936113002
0.8820445818154823,-0.7882807085530446,1.48996801069054,1.5201122133008753,-0.6841399896672601,1.0685751826126657,1.0483568266438792,0.48095449109519656,0.8642719503807197,1.0240002426977992,-2.046772859570754,0.7273229668187409,-1.1172808927573579,1.7458201301478888,1.2079174409938476
0.8820445818154823,-0.6897173299823486,1.4875474681912038,1.4880071880939707,-0.708767044720922,1.060756163890514,0.98227600522369,0.6807401664197229,1.103661235452843,1.0688571473818134,-2.0637739521621343,0.7700498719388593,-1.1172808927573579,1.7681012928854176,1.2146720180301678
0.8820445818154823,-0.5850680149575436,1.4640223689437635,1.4869727592697353,-0.6841399896672601,1.0536479650521946,1.0014140278415786,0.7679347620062746,1.2100209987235286,1.102780181549098,-2.09465330223958,0.8092162016323011,-1.1172808927573579,1.7903824556229466,1.2220955724379812
0.8820445818154823,-0.8492411876192077,1.4175968340479552,1.509424523818105,-0.6956893632253405,1.065731903077338,1.0994350995555393,0.8551293575928262,1.1568411170881854,1.1366920014902129,-2.1292361182506485,0.8454153851368459,-1.1172808927573579,1.8656123948436458,1.2405216931790346
0.8820445818154823,-0.8013472672412151,1.4108158578668648,1.5153912302822496,-0.6669472556228507,1.0724846919737416,1.2641667255580495,0.9423239531793777,1.103586738920634,1.164862137631773,-2.1568110018695488,0.8792408516902731,-1.1172808927573579,1.818568870845478,1.2674755529508945
0.8820445818154823,-0.8496623927080655,1.3729864698501244,1.5108840978751763,-0.6121356180883454,1.0778158411024816,1.333990864003194,1.0295185487659295,1.2100316410852723,1.204257714170507,-2.1661084338813636,0.9100991720548033,-1.1172808927573579,1.7365900716419194,1.3118431019197305
0.8820445818154823,-0.8940137510119376,1.3554879685155194,1.5351738573820717,-0.4773487237620917,1.0799483007539776,1.3711687529391017,1.1311044853716208,1.103735731985052,1.2266861665125142,-2.15082032525057,0.9379903462304361,-1.1172808927573579,1.780159917707733,1.3353116688808726
0.8820445818154823,-1.0585877005055555,1.339703668738644,1.5475945357290675,-0.4129525446473183,1.0799483007539776,1.4427674088534803,1.2496214114115938,1.103554811835402,1.2548563026540742,-2.1201913937413757,0.9641012326927306,-1.1172808927573579,1.7674561812694092,1.3541781046501284
0.8820445818154823,-1.0135907137490234,1.2992936899576093,1.5627412370592026,-0.38222897326432914,1.0820807604054739,1.5615499269524238,1.3241177649224343,1.0770553310925555,1.2663396702531822,-2.0859206507104524,0.9872449729661282,-1.1172808927573579,1.7825418682899188,1.3672504791046285
0.8820445818154823,-1.02695971470094,1.2928943497082632,1.5460515251044338,-0.39813751666504565,1.1243745434934764,1.4689576223318954,1.4121589099806997,1.1834789485337056,1.2830264387956345,-2.0589616127340715,1.0080149962884082,-1.1172808927573579,1.7566381557086492,1.3824908972637282
0.8820445818154823,-1.0591274201267358,1.2778020425619974,1.5332355394404449,-0.4518147397746376,1.093453878546785,1.591293201713233,1.4697242740572583,0.9174518320160628,1.299982348766192,-2.0497942197307073,1.0264113026595705,-1.1172808927573579,1.7811523971169771,1.4033322125124745
0.8820445818154823,-1.0298168582695826,1.2311412396359331,1.5229275036717955,-0.45435165661163934,1.0874119095342134,1.7043463345690193,1.5882412000972315,0.9175901827187364,1.322410801108199,-2.0809015153449493,1.043027321317394,-1.1172808927573579,1.7568366515904978,1.4281906973746186
0.8820445818154823,-1.037934716989559,1.1718021513878933,1.4959144377346245,-0.46198428925660223,1.0856348598246335,1.7559789629798952,1.5713102106629495,1.0771085429012763,1.3393667110787564,-2.028204568777656,1.0584564814996593,-1.1172808927573579,1.7832366038763896,1.4379212530638878
0.8820445818154823,-1.0320879804222907,1.099911752415378,1.495857752248355,-0.5468306164762343,1.0675089527869184,1.7570445820157246,1.7236891155714864,1.2633073039763127,1.3508612929040338,-2.0527955140475007,1.0744790709197034,-1.1172808927573579,1.7934591417916033,1.4663106100632612
0.8820445818154823,-1.053640983897691,1.01835821893886,1.474655254621114,-0.5860073468021486,1.0586237042390185,1.7037395862295956,1.7406201050057684,1.2100422834470168,1.3678172028745912,-2.064123502771416,1.090501660339748,-1.1172808927573579,1.9408423340643448,1.4785974853078137
0.8820445818154823,-1.0026541489782634,1.0001445010946892,1.4593975674082957,-0.6024663358575097,1.0561358346456062,1.6435574143013711,1.7609372923269064,1.2100954952557377,1.3790314290455956,-2.115466900890988,1.1077111082353512,-1.1172808927573579,1.8135072258583331,1.4870898783128077
0.8820445818154823,-0.9931899205401514,0.9872903702528633,1.4415904289943215,-0.6899058687812514,1.0472505860977066,1.563875441188728,1.8252750521771777,1.0770021192838346,1.3845039714170453,-2.111368040238969,1.1261074146065135,-1.1172808927573579,1.740460741337971,1.492737175982736
0.8820445818154823,-0.9012180141532424,0.958885511628033,1.4603093554576383,-0.7058531050062687,1.0394315673755548,1.611815879566149,1.8252750521771777,1.1568943288969062,1.3902456552165983,-2.0539377326938832,1.1450971502154552,-1.1172808927573579,1.6702924471044165,1.4930115687223249
